id;title;type;release_year;age_certification;genres;imdb_score;tmdb_popularity;tmdb_score
tm246810;Santa Banta Pvt Ltd;MOVIE;2016;;['comedy', 'action', 'crime', 'drama'];2,7;2,241;3,8
tm239078;Jada;MOVIE;2016;PG-13;['drama', 'sport'];5,4;0,886;4
tm562821;Grandmother's Farm Part 2;MOVIE;2015;;['horror', 'thriller', 'comedy'];5,4;;
tm282988;Dieter Nuhr: Nuhr in Berlin;MOVIE;2016;;['comedy', 'european'];4,7;1,004;6,2
tm215265;Ave Maria;MOVIE;2015;;['comedy'];;2,209;5,9
tm211571;Niyazi G�l D�rtnala;MOVIE;2015;PG;['comedy', 'drama', 'action'];4,5;2,395;4,2
tm242906;Sila Samayangalil;MOVIE;2016;;['drama'];5,8;2,974;7,6
ts253685;Secret of Success;SHOW;2015;TV-14;['drama'];;0,846;
tm368725;Love Is a Story;MOVIE;2015;;['romance', 'european', 'comedy'];6;1,654;7
tm1223831;Motu Patlu Aur Khazaane Ki Race;MOVIE;2015;;['animation', 'action', 'comedy'];;;
tm203056;Husband Factor;MOVIE;2015;PG-13;['comedy', 'romance', 'drama', 'fantasy'];6,2;4,497;5,8
tm233463;Husband Factor: Resurrection;MOVIE;2016;PG;['comedy', 'family', 'romance', 'drama', 'fantasy'];5,3;2,76;6,1
tm313374;The Tour;MOVIE;2016;;['comedy', 'documentation', 'european'];;0,6;7
tm283909;The Super Parental Guardians;MOVIE;2016;;['comedy'];4,4;1,339;6,7
tm235005;Oloibiri;MOVIE;2015;;['thriller', 'action', 'drama'];5,1;1,396;
tm533845;Sam Kinison: The Scream Continues;MOVIE;2016;;['documentation'];6,1;0,632;7
tm267112;Gang of the Caribbean;MOVIE;2016;;['thriller', 'european'];5,1;3,637;4,8
tm247767;Kiss of Life;MOVIE;2015;G;['romance', 'comedy', 'drama'];5,9;1,511;4,3
tm198842;Souk Bazaar;MOVIE;2015;PG;['comedy'];5,2;1,672;5,1
tm232855;Everything About Her;MOVIE;2016;;['drama', 'comedy'];7,2;2,11;8,1
ts91990;The Creative Indians;SHOW;2016;TV-MA;['documentation'];8,3;0,6;9
tm421214;Saudi Arabia Uncovered;MOVIE;2016;;['documentation'];;1,781;6,5
tm350044;A Man Returned;MOVIE;2016;;['documentation'];;1,21;6,5
tm424879;Road To High & Low;MOVIE;2016;;['action', 'drama'];6,6;4,102;6
ts53513;Back to 1989;SHOW;2016;TV-14;['scifi', 'drama'];8;0,688;8,4
tm245050;The Arbitration;MOVIE;2016;;['drama', 'comedy'];5;1,811;6,9
tm247159;The Last Egg;MOVIE;2016;;['comedy', 'romance', 'drama'];4,8;1,02;6
tm244041;Jandino: Whatever it Takes;MOVIE;2016;;['comedy'];4,5;1,4;5
tm407961;Gbomo Gbomo Express;MOVIE;2015;;['drama', 'crime'];5;0,714;5
tm225416;Janoskians: Untold and Untrue;MOVIE;2015;;['comedy'];3,7;1,889;5,1
ts82475;The Dream Job;SHOW;2016;TV-14;['drama', 'family'];6,1;0,6;
tm198786;Crazy Beautiful You;MOVIE;2015;;['drama', 'romance', 'comedy'];7;2,393;7
ts249161;Tariqi: My Way;SHOW;2015;TV-14;['drama', 'music'];7,1;;
ts107658;Mind Game;SHOW;2015;TV-14;['action', 'crime', 'drama'];7,5;;
tm232090;Snervous Tyler Oakley;MOVIE;2015;PG-13;['documentation'];5,4;2,707;5,7
tm571645;Sommore: The Reign Continues;MOVIE;2015;R;['comedy'];7;0,956;7
tm350727;Hajwala: The Missing Engine;MOVIE;2016;R;['drama', 'action', 'crime', 'sport', 'thriller'];2;1,389;6,2
tm212909;Just the Way You Are;MOVIE;2015;;['comedy', 'drama', 'romance'];6,3;2,177;7,6
tm233121;Dedemin Fi?i;MOVIE;2016;PG;['comedy', 'family'];5,5;3,847;5,8
tm272666;The Unmarried Wife;MOVIE;2016;;['drama', 'romance'];5,9;1,812;6,5
ts56544;Bibik Bibikku;SHOW;2016;TV-PG;['drama', 'comedy'];;1,674;
tm245791;My Stupid Boss;MOVIE;2016;;['comedy', 'drama'];7,1;2,471;6,9
tm271333;The Third Party;MOVIE;2016;;['comedy', 'romance'];6,1;2,802;5,6
tm409220;Ojukokoro (Greed);MOVIE;2016;;['thriller', 'comedy', 'crime'];6,6;0,954;5,5
tm421382;Lakeeran;MOVIE;2016;;['drama'];6,3;0,712;
tm1063792;;MOVIE;2015;;[];;;
tm234735;Time Out;MOVIE;2015;;['drama', 'animation', 'family', 'music'];6;1,167;7,2
ts77795;Derry Girls;SHOW;2018;TV-MA;['comedy'];8,4;16,567;8,1
ts56683;The Sinner;SHOW;2017;TV-MA;['crime', 'drama', 'thriller'];7,9;51,938;7,5
tm312676;Leave No Trace;MOVIE;2018;PG;['drama'];7,1;14,795;6,8
ts53864;Ozark;SHOW;2017;TV-MA;['drama', 'crime', 'thriller'];8,5;146,805;8,245
tm239091;Blade Runner 2049;MOVIE;2017;R;['scifi', 'action', 'drama', 'thriller'];8;67,788;7,5
ts55668;Dark;SHOW;2017;TV-MA;['scifi', 'crime', 'drama', 'thriller'];8,7;164,601;8,4
tm313149;12 Strong;MOVIE;2018;R;['drama', 'action', 'war', 'history'];6,5;67,199;6,2
tm244208;It;MOVIE;2017;R;['horror', 'fantasy', 'thriller'];7,3;95,827;7,234
ts81064;Legacies;SHOW;2018;TV-14;['drama', 'scifi', 'fantasy', 'horror'];7,2;230,337;8,5
ts81294;Manifest;SHOW;2018;TV-14;['drama', 'thriller', 'scifi'];7,1;145,572;7,7
ts53023;Riverdale;SHOW;2017;TV-14;['crime', 'drama', 'thriller', 'romance'];6,6;341,862;8,531
tm244259;Wind River;MOVIE;2017;R;['thriller', 'crime', 'drama', 'western'];7,7;26,743;7,427
tm310953;Sorry to Bother You;MOVIE;2018;R;['scifi', 'fantasy', 'comedy', 'drama'];6,9;10,334;6,8
tm232797;Dunkirk;MOVIE;2017;PG-13;['drama', 'war', 'action', 'thriller', 'history', 'european'];7,8;36,684;7,5
ts78801;Cobra Kai;SHOW;2018;TV-14;['action', 'drama', 'sport', 'comedy'];8,5;331,306;8,167
tm366889;Vice;MOVIE;2018;R;['comedy', 'drama', 'documentation'];7,2;16,962;7,059
ts42405;Mindhunter;SHOW;2017;TV-MA;['drama', 'crime', 'thriller'];8,6;37,904;8
tm315174;Phantom Thread;MOVIE;2017;R;['drama', 'romance'];7,4;14,833;7,3
ts56768;Money Heist;SHOW;2017;TV-MA;['thriller', 'action', 'crime', 'drama', 'european'];8,2;1,4;
ts83970;All American;SHOW;2018;TV-14;['drama', 'sport'];7,6;33,102;8,272
ts79813;You;SHOW;2018;TV-MA;['crime', 'drama', 'thriller', 'romance'];7,7;85,558;8,1
tm315344;Molly's Game;MOVIE;2017;R;['drama', 'crime', 'sport'];7,4;25,929;7,147
tm318206;Den of Thieves;MOVIE;2018;R;['thriller', 'crime', 'drama', 'action'];7;47,326;6,7
ts77398;Lost in Space;SHOW;2018;TV-PG;['drama', 'scifi', 'action', 'thriller', 'family'];7,3;55,052;7,654
ts81884;Bodyguard;SHOW;2018;TV-MA;['war', 'drama', 'thriller', 'crime', 'european'];8,1;19,085;7,9
ts82584;Rise of the Teenage Mutant Ninja Turtles;SHOW;2018;TV-Y7;['action', 'comedy', 'drama', 'scifi', 'family', 'fantasy', 'animation'];4,9;17,577;6,4
ts74816;American Vandal;SHOW;2017;TV-MA;['crime', 'comedy', 'drama'];8,1;17,642;7,6
ts75151;Godless;SHOW;2017;TV-MA;['drama', 'western', 'documentation', 'action', 'crime'];7,6;16,273;7,754
ts77955;Somebody Feed Phil;SHOW;2018;TV-14;['documentation'];8,2;9,24;7,4
ts58133;Manhunt;SHOW;2017;TV-14;['crime', 'drama', 'thriller'];8,1;18,55;7,7
ts58433;The Haunting of Hill House;SHOW;2018;TV-MA;['thriller', 'drama', 'horror'];8,6;50,336;8,1
tm266714;CHiPS;MOVIE;2017;R;['action', 'comedy', 'crime'];6;34,887;6,1
tm425889;The Ballad of Buster Scruggs;MOVIE;2018;R;['western', 'comedy', 'drama', 'romance'];7,3;32,555;7,145
ts42477;Babylon Berlin;SHOW;2017;TV-MA;['drama', 'thriller', 'crime', 'history', 'european'];8,4;33,053;7,9
ts54102;Altered Carbon;SHOW;2018;TV-MA;['scifi', 'thriller', 'action', 'drama'];7,9;52,901;7,8
ts56261;Castlevania;SHOW;2017;TV-MA;['animation', 'drama', 'fantasy', 'horror', 'action'];8,3;50,499;8,3
ts84785;Dirty John;SHOW;2018;TV-MA;['crime', 'drama'];7,2;15,079;7,3
tm244220;Darkest Hour;MOVIE;2017;PG-13;['drama', 'history', 'war', 'thriller', 'family'];7,4;21,927;7,351
ts57465;Dynasty;SHOW;2017;TV-14;['drama'];7,2;49,457;8,2
tm367185;Won't You Be My Neighbor?;MOVIE;2018;PG-13;['documentation'];8,4;8,47;8,1
ts57120;Good Girls;SHOW;2018;TV-14;['drama', 'crime', 'comedy'];7,7;33,403;8,1
ts57850;HAPPY!;SHOW;2017;TV-MA;['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller'];8,1;13,215;7,5
ts74823;Wet Hot American Summer: Ten Years Later;SHOW;2017;TV-MA;['comedy'];6,9;8,032;6,6
ts53663;Workin' Moms;SHOW;2017;TV-MA;['comedy', 'drama'];7,7;23,833;7,9
ts75097;Maniac;SHOW;2018;TV-MA;['scifi', 'comedy', 'drama'];7,7;14,064;7,4
ts79229;Wild Wild Country;SHOW;2018;TV-MA;['crime', 'documentation'];8,1;9,646;7,95
tm287684;The Ritual;MOVIE;2017;R;['thriller', 'horror'];6,3;24,321;6,2
ts55982;Anne with an E;SHOW;2017;TV-G;['drama', 'family'];8,7;150,37;8,8
tm244174;Okja;MOVIE;2017;PG-13;['scifi', 'fantasy', 'action', 'drama'];7,3;25,911;7,415
ts76243;The End of the F***ing World;SHOW;2017;TV-MA;['drama', 'comedy', 'romance', 'thriller', 'crime'];8,1;50,694;8,2
ts77852;Trolls: The Beat Goes On!;SHOW;2018;TV-G;['comedy', 'animation', 'family', 'fantasy', 'romance'];5,8;21,406;8,6
ts56969;Atypical;SHOW;2017;TV-14;['comedy', 'drama'];8,3;37,513;8,3
tm288010;Final Score;MOVIE;2018;R;['action', 'drama', 'thriller'];5,7;17,411;6,1
ts39015;A Series of Unfortunate Events;SHOW;2017;TV-PG;['drama', 'action', 'comedy', 'family'];7,8;55,144;7,345
ts81208;Charmed;SHOW;2018;TV-14;['drama', 'scifi', 'fantasy'];4,6;92,694;7,427
tm300280;Rumble: The Indians Who Rocked the World;MOVIE;2017;;['music', 'documentation'];7,7;1,771;8,2
tm244364;The Nightingale;MOVIE;2018;R;['thriller', 'drama', 'horror'];7,3;25,696;7,2
ts58155;Alias Grace;SHOW;2017;TV-MA;['drama', 'crime', 'history', 'thriller'];7,7;13,586;7,3
ts269185;Cold Case Files;SHOW;2017;TV-14;['crime', 'documentation'];7,9;2,879;8
ts53198;One Day at a Time;SHOW;2017;TV-PG;['comedy', 'drama'];8,1;17,017;8,1
tm359978;Forgotten;MOVIE;2017;;['thriller', 'horror', 'scifi'];7,4;33,53;8
tm414073;Backtrace;MOVIE;2018;R;['crime', 'action', 'drama', 'thriller'];3,8;19,984;5,4
ts84328;The Bureau of Magical Things;SHOW;2018;TV-G;['scifi', 'family', 'fantasy', 'drama'];6,7;20,189;7,5
ts53545;Santa Clarita Diet;SHOW;2017;TV-MA;['comedy', 'horror'];7,8;19,982;7,5
ts58367;Safe;SHOW;2018;TV-MA;['drama', 'thriller', 'crime', 'european'];7,2;9,531;6,9
ts55798;Stranger;SHOW;2017;TV-MA;['crime', 'drama', 'thriller', 'romance', 'scifi', 'comedy'];8,5;25,007;8,5
tm412550;Set It Up;MOVIE;2018;R;['romance', 'comedy'];6,5;18,364;6,9
tm299741;Crooked House;MOVIE;2017;PG-13;['drama', 'thriller', 'crime'];6,3;10,188;6,4
tm239286;The Cloverfield Paradox;MOVIE;2018;PG-13;['horror', 'thriller', 'scifi', 'drama', 'action'];5,5;21,122;5,6
tm272060;What Happened to Monday;MOVIE;2017;R;['scifi', 'thriller', 'drama', 'action', 'crime', 'fantasy'];6,8;60,669;7,2
ts241248;Cocomelon;SHOW;2018;TV-PG;['animation', 'comedy', 'family'];4,7;3,372;7,1
tm266666;Gerald's Game;MOVIE;2017;;['horror', 'thriller', 'drama'];6,5;21,014;6,4
tm288499;Roma;MOVIE;2018;R;['drama', 'european'];7,7;12,745;7,7
tm370212;Adrift;MOVIE;2018;PG-13;['action', 'thriller', 'romance', 'drama', 'european'];6,6;17,991;6,9
tm244191;The Beguiled;MOVIE;2017;R;['drama', 'documentation', 'thriller', 'war'];6,8;26,24;5,9
ts72247;Disenchantment;SHOW;2018;TV-14;['scifi', 'comedy', 'fantasy', 'animation', 'action'];7,2;49,462;7,561
ts75879;Big Mouth;SHOW;2017;TV-MA;['comedy', 'animation', 'romance'];7,9;61,436;7,9
tm350379;Ghostland;MOVIE;2018;R;['thriller', 'horror', 'drama', 'european'];6,4;34,263;7,4
ts74809;Knightfall;SHOW;2017;TV-14;['action', 'drama', 'history'];6,7;28,09;7
ts55720;GLOW;SHOW;2017;TV-MA;['drama', 'comedy', 'sport', 'reality'];8;17,486;7,4
tm350;The Bad Batch;MOVIE;2017;R;['drama', 'horror', 'scifi', 'romance', 'action'];5,2;18,249;5,3
ts312241;Oats Studios;SHOW;2017;TV-MA;['scifi', 'horror'];6,4;8,612;8
tm320570;Tully;MOVIE;2018;R;['comedy', 'drama'];7;13,592;6,8
ts52821;Watership Down;SHOW;2018;TV-PG;['animation', 'family', 'fantasy', 'action', 'drama'];7,2;10;6,9
tm357589;The Guernsey Literary & Potato Peel Pie Society;MOVIE;2018;;['drama', 'history', 'romance', 'war'];7,3;12,645;7,5
ts82189;BAKI;SHOW;2018;TV-MA;['drama', 'animation', 'action', 'crime', 'sport'];6,7;207,49;8,1
tm233482;The Foreigner;MOVIE;2017;R;['action', 'thriller', 'crime', 'drama', 'european'];7;32,05;6,8
tm320281;Can't Stop, Won't Stop: A Bad Boy Story;MOVIE;2017;R;['music', 'documentation'];5,3;4,174;6,4
tm319818;Outlaw King;MOVIE;2018;R;['action', 'drama', 'history', 'war'];6,9;24,14;6,8
tm414887;Destination Wedding;MOVIE;2018;R;['drama', 'romance', 'comedy'];6;19,069;5,7
ts82849;The Kominsky Method;SHOW;2018;TV-MA;['drama', 'comedy'];8,2;18,106;7,6
ts55781;Black Spot;SHOW;2017;TV-MA;['drama', 'crime', 'thriller', 'horror', 'european'];7,4;17,457;7
ts78305;Elite;SHOW;2018;TV-MA;['thriller', 'drama', 'crime'];7,4;224,739;8,1
ts56648;The Keepers;SHOW;2017;TV-MA;['documentation', 'thriller', 'crime', 'action', 'drama'];8,2;8,556;7,5
ts42294;13 Reasons Why;SHOW;2017;TV-MA;['drama', 'thriller'];7,5;80,574;7,748
tm374132;Bird Box;MOVIE;2018;R;['thriller', 'drama', 'scifi', 'horror'];6,6;47,18;6,9
tm280828;The Babysitter;MOVIE;2017;R;['comedy', 'horror'];6,4;52,287;6,102
ts54054;Imposters;SHOW;2017;TV-14;['drama', 'thriller', 'comedy', 'crime'];7,8;17,273;7,3
ts77518;Teasing Master Takagi-san;SHOW;2018;TV-PG;['animation', 'romance', 'comedy'];7,7;49,106;8,274
ts82526;Narcos: Mexico;SHOW;2018;TV-MA;['drama', 'crime'];8,4;92,102;7,9
ts57055;Black Lightning;SHOW;2018;TV-14;['action', 'scifi', 'drama'];6,1;45,271;7,2
ts84574;Salt Fat Acid Heat;SHOW;2018;;['documentation'];7,7;4,037;8,3
tm371380;The Package;MOVIE;2018;R;['comedy', 'drama', 'thriller'];5,5;20,72;6
tm244197;Replicas;MOVIE;2018;PG-13;['scifi', 'thriller', 'drama'];5,5;27,644;6,1
tm420348;Cam;MOVIE;2018;;['thriller', 'horror', 'drama'];5,9;12,204;5,8
ts77563;Mystery Science Theater 3000;SHOW;2017;TV-14;['scifi', 'comedy', 'drama', 'horror', 'thriller'];8,1;3,279;8
ts76458;Deadwind;SHOW;2018;TV-MA;['crime', 'drama', 'thriller'];7,2;18,234;6,6
ts77824;My Next Guest Needs No Introduction With David Letterman;SHOW;2018;TV-MA;[];7,8;8,217;7,6
ts77197;Seven Seconds;SHOW;2018;TV-MA;['crime', 'drama'];7,7;9,766;7,4
ts78558;Queer Eye;SHOW;2018;TV-14;['reality'];8,5;15,751;7,8
ts76869;Violet Evergarden;SHOW;2018;TV-14;['animation', 'scifi', 'drama', 'fantasy', 'romance'];8,4;43,782;8,674
ts84280;Rascal Does Not Dream of Bunny Girl Senpai;SHOW;2018;TV-14;['comedy', 'thriller', 'animation', 'fantasy', 'romance', 'drama'];8,1;61,635;8,8
tm435086;Level 16;MOVIE;2018;;['scifi', 'thriller', 'drama', 'european'];6;69,48;6,8
tm414285;Abducted in Plain Sight;MOVIE;2018;;['crime', 'documentation', 'thriller', 'drama'];6,8;9,689;6,4
tm244206;The Meyerowitz Stories (New and Selected);MOVIE;2017;;['comedy', 'drama'];6,9;12,045;6,5
ts79926;James Acaster: Repertoire;SHOW;2018;TV-14;['comedy'];8,4;2,462;8,4
tm273294;I Don't Feel at Home in This World Anymore;MOVIE;2017;;['drama', 'thriller', 'crime', 'comedy', 'european'];6,9;12,544;6,5
tm280060;Step Sisters;MOVIE;2018;PG-13;['comedy'];5,4;9,814;6,5
ts76865;Devilman Crybaby;SHOW;2018;TV-MA;['animation', 'action', 'scifi', 'drama', 'fantasy', 'horror'];7,6;37,228;7,887
tm226948;The Shack;MOVIE;2017;PG-13;['drama', 'fantasy'];6,2;110,758;7,5
ts83999;Hilda;SHOW;2018;TV-Y7;['animation', 'family', 'scifi', 'drama', 'fantasy', 'comedy'];8,5;18,535;8,3
tm371900;Calibre;MOVIE;2018;;['thriller', 'drama'];6,8;9,761;6,5
tm271951;Apostle;MOVIE;2018;R;['thriller', 'drama', 'horror', 'fantasy'];6,3;14,414;6,1
tm244332;Beirut;MOVIE;2018;R;['thriller', 'drama', 'action', 'crime'];6,4;10,945;6,3
tm410435;To All the Boys I've Loved Before;MOVIE;2018;PG-13;['comedy', 'romance', 'drama'];7,1;83,421;7,7
ts78430;Collateral;SHOW;2018;TV-MA;['thriller', 'drama', 'crime'];6,7;23,364;6,4
ts82228;Cells at Work!;SHOW;2018;TV-14;['comedy', 'animation', 'action', 'fantasy'];7,5;16,706;8,3
ts58025;My Little Pony: Equestria Girls;SHOW;2017;TV-Y;['animation', 'comedy', 'family', 'fantasy'];6,5;11,9;8,1
ts82597;The Dragon Prince;SHOW;2018;TV-Y7;['action', 'scifi', 'animation', 'family', 'fantasy', 'thriller', 'drama'];8,4;31,275;8,3
tm362881;Mirai;MOVIE;2018;PG;['fantasy', 'animation', 'drama', 'family'];7;52,562;7,2
ts87369;Rust Valley Restorers;SHOW;2018;TV-14;['documentation'];7,7;12,127;8,1
tm221953;B?hubali 2: The Conclusion;MOVIE;2017;;['fantasy', 'drama', 'action'];8,2;38,877;7,3
tm227940;Berlin Syndrome;MOVIE;2017;R;['horror', 'thriller', 'drama'];6,2;15,339;6
tm311815;Icarus;MOVIE;2017;;['documentation', 'thriller', 'sport'];7,9;9,623;7,7
ts55645;Five Came Back;SHOW;2017;TV-MA;['war', 'documentation', 'history'];8,3;5,86;7,7
ts81331;She-Ra and the Princesses of Power;SHOW;2018;TV-Y7;['scifi', 'animation', 'comedy', 'fantasy', 'family', 'action', 'drama'];7,8;26,73;8,8
tm362098;The Kindergarten Teacher;MOVIE;2018;R;['drama', 'thriller', 'european'];6,7;15,809;6,6
ts80856;Chilling Adventures of Sabrina;SHOW;2018;TV-14;['thriller', 'scifi', 'drama', 'fantasy', 'horror'];7,4;80,61;8,306
tm317542;1922;MOVIE;2017;;['horror', 'drama', 'documentation', 'crime', 'thriller'];6,2;17,275;5,9
tm313683;Veronica;MOVIE;2017;R;['horror'];6,2;55,175;6,2
tm414220;Little Italy;MOVIE;2018;R;['romance', 'comedy'];5,7;15,703;6,8
tm299677;Hold the Dark;MOVIE;2018;;['thriller', 'crime', 'horror', 'action', 'drama'];5,6;16,591;5,318
tm244325;Mute;MOVIE;2018;R;['scifi', 'thriller', 'drama'];5,4;15,734;5,6
tm435916;The Perfection;MOVIE;2018;;['horror', 'thriller', 'drama', 'music'];6,1;12,684;6,5
tm433228;Red Joan;MOVIE;2018;R;['thriller', 'history', 'romance', 'drama'];6,4;13,425;6,7
tm244307;Bright;MOVIE;2017;R;['fantasy', 'thriller', 'scifi', 'crime', 'action'];6,3;36,593;6,2
ts80705;Evil Genius;SHOW;2018;TV-MA;['documentation', 'crime'];7,5;9,635;7,5
ts78080;Everything Sucks!;SHOW;2018;TV-14;['drama', 'comedy'];7,5;17,251;7,8
tm346943;Kodachrome;MOVIE;2017;;['drama', 'comedy', 'european'];6,8;8,641;6,8
tm233362;The Discovery;MOVIE;2017;;['scifi', 'thriller', 'romance', 'drama'];6,2;11,237;6,3
ts80035;Nightflyers;SHOW;2018;TV-MA;['scifi', 'thriller', 'drama', 'horror'];5,8;10,291;5,6
ts82560;Dark Tourist;SHOW;2018;TV-MA;['action', 'documentation'];7,5;6,668;6,5
tm310706;Extinction;MOVIE;2018;R;['scifi', 'thriller', 'action', 'drama'];5,8;28,029;6,009
tm244233;The Book of Henry;MOVIE;2017;PG-13;['drama', 'thriller', 'crime'];6,5;17,456;7,5
tm317566;Creep 2;MOVIE;2017;R;['thriller', 'horror', 'crime', 'drama'];6,4;14,489;6,322
tm422491;Speed Kills;MOVIE;2018;R;['thriller', 'crime', 'drama', 'action'];4,2;14,407;5,6
tm449070;Black Mirror: Bandersnatch;MOVIE;2018;R;['drama', 'thriller', 'scifi', 'fantasy'];7,1;17,397;6,8
tm315340;The Night Comes for Us;MOVIE;2018;R;['action', 'thriller', 'crime'];6,9;12,473;6,8
tm307283;Cargo;MOVIE;2017;;['drama', 'thriller', 'scifi', 'horror'];6,3;18,142;6,4
ts84010;Pine Gap;SHOW;2018;TV-MA;['drama', 'thriller'];7,1;10,479;7,3
tm366567;When We First Met;MOVIE;2018;PG-13;['fantasy', 'comedy', 'romance'];6,4;15,879;6,6
ts55962;Dear White People;SHOW;2017;TV-MA;['comedy', 'drama'];6,1;16,376;6,4
tm300615;Mudbound;MOVIE;2017;R;['drama', 'war'];7,4;9,749;7,4
ts56480;Troy: Fall of a City;SHOW;2018;TV-MA;['action', 'war', 'fantasy', 'romance'];3,9;12,655;6,5
tm243326;Anon;MOVIE;2018;R;['scifi', 'thriller', 'action', 'drama', 'crime', 'european'];6,1;21,915;5,919
ts57424;The Forest;SHOW;2017;TV-MA;['drama', 'crime', 'thriller', 'european'];7,2;18,051;7,1
ts56511;Cable Girls;SHOW;2017;TV-MA;['drama', 'history', 'european'];7,6;44,083;7,9
tm349803;Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton;MOVIE;2017;;['documentation', 'comedy'];7,6;10,704;7,6
tm323634;A-X-L;MOVIE;2018;PG-13;['scifi', 'thriller', 'action', 'drama', 'family'];5,3;32,431;6,3
tm316414;Hell Fest;MOVIE;2018;R;['horror', 'thriller'];5,5;15,417;5,6
ts80523;Aggretsuko;SHOW;2018;TV-14;['animation', 'comedy', 'romance', 'drama', 'music'];8;13,244;7,2
tm434202;Malevolent;MOVIE;2018;;['horror', 'thriller'];4,8;8,289;5
ts75772;Jack Whitehall: Travels with My Father;SHOW;2017;TV-MA;['reality', 'documentation', 'comedy', 'european'];7,6;5,014;7,4
ts121489;Two Sentence Horror Stories;SHOW;2017;TV-14;['drama', 'horror', 'thriller'];5,5;8,441;5,6
ts77957;Dirty Money;SHOW;2018;TV-14;['documentation', 'crime'];8,1;11,301;7,3
ts78452;Requiem;SHOW;2018;TV-MA;['drama', 'animation', 'fantasy', 'thriller'];6,4;11,958;6,6
ts78356;The Rain;SHOW;2018;TV-MA;['scifi', 'thriller', 'drama'];7,3;98,788;7,415
ts86296;Sunderland 'Til I Die;SHOW;2018;TV-MA;['documentation', 'sport'];8,1;5,099;8
tm410742;Happy as Lazzaro;MOVIE;2018;PG-13;['fantasy', 'drama', 'european'];7,5;8,295;7,4
ts79422;Nailed It!;SHOW;2018;TV-PG;['reality', 'comedy'];7,4;8,521;7,6
ts78298;My Mister;SHOW;2018;TV-14;['drama', 'family'];9,1;13,025;8,9
ts88783;Bakugan: Battle Planet;SHOW;2018;TV-Y7;['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi'];4,9;14,694;6,8
tm244229;Everybody Knows;MOVIE;2018;R;['drama', 'thriller', 'crime', 'european'];6,9;11,374;6,5
ts56038;Dave Chappelle;SHOW;2017;;['comedy', 'documentation'];8,7;4,516;7,6
ts57439;Damnation;SHOW;2017;TV-MA;['western', 'crime', 'drama'];7,6;9,193;7
ts53936;Innocent;SHOW;2017;TV-14;['drama', 'thriller', 'crime'];8,4;7,297;8,1
ts56481;Great News;SHOW;2017;TV-PG;['comedy'];7;8,665;6,5
tm348993;22 July;MOVIE;2018;R;['thriller', 'crime', 'drama', 'history', 'european'];6,8;33,575;7,2
tm427308;Falls Around Her;MOVIE;2018;;['drama', 'music', 'thriller'];6,3;1,339;7
ts85895;Better Than Us;SHOW;2018;TV-MA;['scifi', 'drama'];7,3;14,306;7,4
ts82302;Insatiable;SHOW;2018;TV-MA;['drama', 'comedy', 'thriller'];6,5;81,348;7,9
tm245176;Sand Castle;MOVIE;2017;;['war', 'action', 'drama'];6,3;27,077;6,5
ts82281;Zoids Wild;SHOW;2018;TV-Y7;['action', 'comedy', 'animation', 'scifi'];6,2;11,922;
ts81344;Explained;SHOW;2018;TV-MA;['documentation'];8;11,637;7,7
tm240076;Buster's Mal Heart;MOVIE;2017;;['drama', 'thriller', 'crime'];6,2;6,82;6,2
ts77525;The Toys That Made Us;SHOW;2017;TV-14;['documentation', 'comedy', 'history'];8;5,924;7,7
tm298084;On Body and Soul;MOVIE;2017;;['drama', 'romance', 'fantasy'];7,5;7,285;7,2
tm423436;Ben Is Back;MOVIE;2018;R;['drama', 'european'];6,7;12,478;6,6
ts85568;Perfume;SHOW;2018;TV-MA;['crime', 'drama', 'thriller'];7,1;17,902;6,9
ts77474;Mr. Sunshine;SHOW;2018;TV-MA;['drama', 'history', 'romance', 'war', 'action'];8,7;16,097;8,516
tm368449;Private Life;MOVIE;2018;R;['comedy', 'drama'];7,2;7,974;7
tm433381;Mirage;MOVIE;2018;R;['fantasy', 'thriller', 'drama', 'romance', 'european'];7,4;19,839;7,5
tm349278;Ravenous;MOVIE;2017;;['drama', 'scifi', 'horror', 'thriller', 'action'];5,8;10,328;5,8
tm363488;RBG;MOVIE;2018;PG;['documentation'];7,6;8,258;7,6
tm315424;An Evening with Beverly Luff Linn;MOVIE;2018;R;['crime', 'comedy'];5,8;5,109;5,8
ts57303;Friends from College;SHOW;2017;TV-MA;['comedy', 'drama'];6,9;6,906;6,5
tm310899;Mary Magdalene;MOVIE;2018;R;['drama', 'history'];5,9;54,725;6,3
